District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
HSE 030,Locality: 107 LOUDOUN COUNTY,0301,301 - PURCELLVILLE,"3,467",169,"3,636",39,17,4,4,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0302,302 - ROUND HILL,"2,941",140,"3,081",35,14,6,2,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0303,303 - HILLSBORO,"2,772",112,"2,884",23,16,4,2,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0305,305 - PHILOMONT,"1,357",46,"1,403",17,7,8,,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0307,307 - MIDDLEBURG,"1,367",69,"1,436",9,8,10,,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0308,308 - ST LOUIS,"1,441",58,"1,499",8,8,4,1,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0309,309 - ALDIE,"1,035",31,"1,066",7,2,4,1,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0310,310 - MOUNTAIN VIEW,"3,966",211,"4,177",43,21,3,4,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0311,311 - ROUND HILL ELEMENTARY,"3,530",135,"3,665",42,12,3,4,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0313,313 - PINEBROOK,"3,810",106,"3,916",46,26,5,2,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0315,315 - FIREHOUSE,999,36,"1,035",14,6,3,,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0318,318 - MADISON'S TRUST,"4,492",140,"4,632",39,21,3,4,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0401,401 - WEST LOVETTSVILLE,"3,946",170,"4,116",47,14,4,7,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0402,402 - WATERFORD,"3,342",136,"3,478",40,18,14,1,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0403,403 - LUCKETTS,"3,959",185,"4,144",54,33,11,1,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0409,409 - CLARKES GAP,"3,288",123,"3,411",25,20,13,2,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0411,411 - EAST LOVETTSVILLE,"2,446",102,"2,548",30,13,7,1,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0413,413 - TUSCARORA,153,6,159,2,,,,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0416,416 - HAMILTON,"3,574",147,"3,721",28,24,6,2,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 030,Locality: 107 LOUDOUN COUNTY,0421,421 - BETWEEN THE HILLS,382,22,404,4,3,,2,20,"52,267","2,144","54,411",552,283,112,40,24,"60,432","2,537","62,969",618,342,118,45
HSE 031,Locality: 043 CLARKE COUNTY,0101,101 - RUSSELL,"2,503",75,"2,578",14,7,3,,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 043 CLARKE COUNTY,0201,201 - BERRYVILLE,"2,243",82,"2,325",17,2,6,2,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 043 CLARKE COUNTY,0301,301 - MILLWOOD,"1,822",57,"1,879",18,8,7,,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 043 CLARKE COUNTY,0302,302 - PINE GROVE,748,31,779,6,4,,,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 043 CLARKE COUNTY,0401,401 - WHITE POST,"2,276",81,"2,357",21,4,8,,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 043 CLARKE COUNTY,0501,501 - BUCKMARSH,"1,582",64,"1,646",15,4,4,1,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 043 CLARKE COUNTY,0502,502 - BLUE RIDGE,613,21,634,6,,,,7,"11,787",411,"12,198",97,29,28,3,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0104,104 - CEDAR CREEK,"1,080",28,"1,108",9,3,1,1,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0105,105 - MIDDLETOWN ,"1,053",47,"1,100",7,4,,3,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0401,401 - ARMEL,"2,257",75,"2,332",12,8,1,2,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0402,402 - SHENANDOAH,"3,536",154,"3,690",38,1,1,5,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0403,403 - PARKIN'S MILL,"2,914",130,"3,044",26,5,1,,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0404,404 - WHITE OAK SCHOOL,"2,563",106,"2,669",26,5,,3,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0501,501 - STEPHENS CITY,"1,446",79,"1,525",16,1,2,1,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0502,502 - BASS-HOOVER,"2,573",146,"2,719",30,7,2,2,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0503,503 - CANTERBURG,"2,944",68,"3,012",23,6,2,1,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0504,504 - VAUCLUSE SPRING,"2,751",108,"2,859",26,4,3,1,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0505,505 - AYLOR,"1,575",43,"1,618",13,1,,1,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 069 FREDERICK COUNTY,0605,605 - SULPHUR SPRING,329,10,339,3,,,,12,"25,021",994,"26,015",229,45,13,20,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0101,101 - FORK TOWN,"2,132",104,"2,236",15,9,3,5,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0102,102 - OTTERBURN,"3,529",105,"3,634",35,1,,2,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0201,201 - HAPPY CREEK,"3,053",132,"3,185",33,8,4,4,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0202,202 - LINDEN,"3,215",138,"3,353",26,10,1,,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0301,301 - NORTH RIVER,"2,791",114,"2,905",22,3,3,3,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0302,302 - RIVERTON,"3,000",103,"3,103",31,5,,4,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0401,401 - EAST SHENANDOAH,"4,135",230,"4,365",53,6,1,4,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0402,402 - TOWN - WEST SHENANDOAH,"1,782",50,"1,832",11,2,,1,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 031,Locality: 187 WARREN COUNTY,0501,501 - SOUTH RIVER,"3,569",160,"3,729",22,6,3,2,9,"27,206","1,136","28,342",248,50,15,25,28,"64,014","2,541","66,555",574,124,56,48
HSE 032,Locality: 069 FREDERICK COUNTY,0101,101 - RUSSELLS,"2,988",92,"3,080",18,7,8,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0102,102 - GORE,"3,368",127,"3,495",21,3,2,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0103,103 - KERNSTOWN,"2,996",88,"3,084",27,9,3,,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0201,201 - GAINESBOROUGH,"2,025",68,"2,093",17,1,1,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0202,202 - ALBIN,"2,369",53,"2,422",25,5,1,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0203,203 - REDLAND,"3,654",149,"3,803",35,7,2,1,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0204,204 - NAIN,"2,156",52,"2,208",14,2,2,,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0205,205 - WHITE HALL,"1,567",59,"1,626",11,2,2,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0301,301 - CLEAR BROOK,"2,532",92,"2,624",12,4,1,1,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0302,302 - NEFF'S TOWN,973,80,"1,053",6,1,,1,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0303,303 - JORDAN SPRINGS,"3,161",128,"3,289",27,1,5,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0304,304 - GIBSON SCHOOL,"1,121",93,"1,214",15,,,1,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0305,305 - SUNNYSIDE,"1,488",72,"1,560",11,1,,2,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0601,601 - MILLBROOK,"2,689",123,"2,812",18,3,3,3,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0602,602 - ASH HOLLOW,"3,040",189,"3,229",30,2,2,1,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0603,603 - GREENWOOD,"3,182",134,"3,316",38,7,3,1,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 069 FREDERICK COUNTY,0604,604 - CARPERS VALLEY,748,30,778,3,2,1,,17,"40,057","1,629","41,686",328,57,36,23,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 840 WINCHESTER CITY,0101,101 - MERRIMANS,"3,204",128,"3,332",29,22,7,1,6,"16,934","1,163","18,097",127,49,25,7,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 840 WINCHESTER CITY,0102,102 - OLD TOWN,"2,359",139,"2,498",16,9,5,,6,"16,934","1,163","18,097",127,49,25,7,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 840 WINCHESTER CITY,0201,201 - VIRGINIA AVENUE,"3,430",287,"3,717",19,5,5,3,6,"16,934","1,163","18,097",127,49,25,7,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 840 WINCHESTER CITY,0301,301 - WAR MEMORIAL,"3,375",282,"3,657",22,6,,1,6,"16,934","1,163","18,097",127,49,25,7,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 840 WINCHESTER CITY,0401,401 - FREDERICK DOUGLASS,"1,835",185,"2,020",17,2,,1,6,"16,934","1,163","18,097",127,49,25,7,23,"56,991","2,792","59,783",455,106,61,30
HSE 032,Locality: 840 WINCHESTER CITY,0402,402 - ROLLING HILLS,"2,731",142,"2,873",24,5,8,1,6,"16,934","1,163","18,097",127,49,25,7,23,"56,991","2,792","59,783",455,106,61,30
HSE 033,Locality: 139 PAGE COUNTY,0101,101 - WEST LURAY,"3,277",87,"3,364",19,2,5,2,5,"16,657",396,"17,053",112,26,16,18,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 139 PAGE COUNTY,0201,201 - EAST LURAY,"3,418",110,"3,528",28,9,,6,5,"16,657",396,"17,053",112,26,16,18,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 139 PAGE COUNTY,0301,301 - MARKSVILLE,"3,709",76,"3,785",28,9,10,1,5,"16,657",396,"17,053",112,26,16,18,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 139 PAGE COUNTY,0401,401 - NEWPORT,"3,058",52,"3,110",15,2,1,6,5,"16,657",396,"17,053",112,26,16,18,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 139 PAGE COUNTY,0501,501 - SHENANDOAH,"3,195",71,"3,266",22,4,,3,5,"16,657",396,"17,053",112,26,16,18,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 165 ROCKINGHAM COUNTY,0101,101 - BROADWAY,"2,749",133,"2,882",17,4,1,14,6,"10,814",406,"11,220",50,15,6,35,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 165 ROCKINGHAM COUNTY,0102,102 - TIMBERVILLE,"1,695",79,"1,774",7,5,1,5,6,"10,814",406,"11,220",50,15,6,35,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 165 ROCKINGHAM COUNTY,0103,103 - FULKS RUN,"1,536",42,"1,578",7,1,1,4,6,"10,814",406,"11,220",50,15,6,35,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 165 ROCKINGHAM COUNTY,0104,104 - BERGTON,484,19,503,3,2,,3,6,"10,814",406,"11,220",50,15,6,35,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 165 ROCKINGHAM COUNTY,0105,105 - LACEY SPRING,"2,267",80,"2,347",7,2,,6,6,"10,814",406,"11,220",50,15,6,35,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 165 ROCKINGHAM COUNTY,0106,106 - LONE PINE,"2,083",53,"2,136",9,1,3,3,6,"10,814",406,"11,220",50,15,6,35,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0101,101 - ORKNEY SPRINGS,"1,560",50,"1,610",10,3,8,4,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0103,103 - NEW MARKET,"3,582",134,"3,716",15,4,7,6,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0201,201 - CONICVILLE,"2,905",42,"2,947",15,6,1,4,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0202,202 - MT JACKSON,"2,217",60,"2,277",8,,1,3,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0302,302 - EDINBURG,"1,961",46,"2,007",15,1,1,5,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0303,303 - ST LUKE,"2,536",52,"2,588",13,1,3,2,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0304,304 - FORT VALLEY,"1,147",29,"1,176",15,1,,1,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0401,401 - WOODSTOCK NORTH,"2,573",102,"2,675",15,3,3,9,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0402,402 - WOODSTOCK SOUTH,"2,155",85,"2,240",12,,3,8,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0501,501 - CEDAR CREEK,216,4,220,,1,,1,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0503,503 - TOMS BROOK,"3,137",92,"3,229",18,,5,3,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0504,504 - LEBANON CHURCH,"2,146",60,"2,206",14,,2,,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0601,601 - STRASBURG WEST,"2,605",109,"2,714",14,1,2,3,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 171 SHENANDOAH COUNTY,0602,602 - STRASBURG EAST,"2,523",145,"2,668",22,,4,1,14,"31,263","1,010","32,273",186,21,40,50,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 187 WARREN COUNTY,0502,502 - BENTONVILLE,"1,106",45,"1,151",12,,,,2,"1,942",66,"2,008",20,3,,,27,"60,676","1,878","62,554",368,65,62,103
HSE 033,Locality: 187 WARREN COUNTY,0504,504 - BROWNTOWN,836,21,857,8,3,,,2,"1,942",66,"2,008",20,3,,,27,"60,676","1,878","62,554",368,65,62,103
HSE 034,Locality: 165 ROCKINGHAM COUNTY,0201,201 - SINGERS GLEN,"1,646",33,"1,679",10,2,3,,11,"23,665",844,"24,509",179,39,26,26,19,"47,393","2,743","50,136",371,106,107,43
HSE 034,Locality: 165 ROCKINGHAM COUNTY,0202,202 - EDOM,"2,945",92,"3,037",23,5,3,8,11,"23,665",844,"24,509",179,39,26,26,19,"47,393","2,743","50,136",371,106,107,43
HSE 034,Locality: 165 ROCKINGHAM COUNTY,0301,301 - KEEZLETOWN,"1,203",47,"1,250",13,8,4,2,11,"23,665",844,"24,509",179,39,26,26,19,"47,393","2,743","50,136",371,106,107,43
HSE 034,Locality: 165 ROCKINGHAM COUNTY,0303,303 - MELROSE,"1,024",21,"1,045",12,,,3,11,"23,665",844,"24,509",179,39,26,26,19,"47,393","2,743","50,136",371,106,107,43
HSE 034,Locality: 165 ROCKINGHAM COUNTY,0305,305 - MASSANETTA SPRINGS,"3,026",159,"3,185",28,4,2,4,11,"23,665",844,"24,509",179,39,26,26,19,"47,393","2,743","50,136",371,106,107,43
